47.786741,-3.326502,"Rue Thomas Dobrée"
47.751866,-2.835079,"Rue Thomas Edison"
47.905184,-2.122511,"Rue Saint Thomas"
47.905132,-2.123251,"St Thomas"
47.805202,-3.274338,"Rue du Docteur Ferdinand Thomas"
48.050611,-2.827646,"Porh Thomas"
47.759874,-3.347563,"Impasse Albert Thomas"
47.760285,-3.347197,"Rue Albert Thomas"
47.736182,-3.367372,"Boulevard Albert Thomas"
47.986315,-2.381292,"Rue Saint Thomas"
47.591811,-2.45544,"Place Francois Thomas"
47.927541,-2.373805,"Rue Thomas Edison"
47.698797,-3.250705,"Rue Maurice Thomas"
47.662373,-2.453296,"Residence Louis Thomas"
47.720597,-3.319563,"Rue Docteur Ferdinand Thomas"
47.497252,-2.177401,"Hotel Thomas"
47.650188,-2.122047,"Les Rues Thomas"
47.525978,-2.78386,"Rue du Capitaine Jacky Thomas"
47.661013,-2.725682,"Allee Capitaine Jacky Thomas"
47.635762,-2.778306,"Rue N Thomas Marion Dufresne"
47.657369,-2.758905,"Rue Thomas de Closmadeuc"
49.177484,6.494372,"Rue Messire Thomas"
48.948737,6.134909,"Rue du General Jean Thomas"
49.141376,6.788123,"Rue Ambroise Thomas"
49.248772,6.153291,"Rue Thomas"
49.323415,6.061753,"Impasse Ambroise Thomas"
49.10221,6.776681,"Place Saint Thomas"
